tours,best_length
2,305373
4,285425
6,285425
8,285425
10,285425
12,285425
14,285425
16,285425
18,283748
20,283748
22,283748
24,283748
26,283748
28,283748
30,281397
32,281397
34,281397
36,281397
38,281397
40,271374
42,258761
44,244561
46,208797
48,185955
50,157177
52,134626
54,117356
56,112722
58,104470
60,101681
62,96435
64,96435
66,96435
68,96435
70,96435
72,96435
74,96435
76,96435
78,95530
80,94857
82,94224
84,94224
86,94224
88,92740
90,92740
92,92740
94,92740
96,92740
98,92740
100,90530
102,90530
104,90530
106,86941
108,86941
110,86941
112,86941
114,86941
116,86941
118,85179
120,85179
122,84945
124,84571
126,82202
128,78657
130,78657
132,78657
134,78657
136,78657
138,78657
140,78657
142,78657
144,78657
146,78657
148,78657
150,78657
152,78657
154,78657
156,78657
158,76814
160,76814
162,76814
164,76814
166,76814
168,76814
170,76814
172,76814
174,76814
176,76659
178,76659
180,76659
182,76659
184,76659
186,76659
188,76659
190,76659
192,76659
194,76659
196,76659
198,76659
200,76659
202,76659
204,76659
206,76659
208,76659
210,76659
212,76659
214,76659
216,76659
218,76659
220,76659
222,76659
224,76659
226,76659
228,76659
230,76659
232,74144
234,74144
236,74021
238,74021
240,74021
242,74021
244,74021
246,70834
248,70834
250,70834
252,70834
254,70834
256,70834
258,70834
260,70834
262,70834
264,70834
266,70834
268,70834
270,70834
272,70834
274,70834
276,70834
278,70834
280,70834
282,70834
284,70834
286,70834
288,70834
290,70834
292,70834
294,70834
296,70834
298,70834
300,70834
302,70834
304,70834
306,70834
308,70834
310,70834
312,70834
314,70834
316,70834
318,70834
320,70834
322,70675
324,70675
326,70675
328,70675
330,70675
332,70675
334,70675
336,70675
338,70675
340,70675
342,70675
344,70675
346,70675
348,70675
350,70675
352,70675
354,70675
356,70675
358,70675
360,70675
362,70675
364,70675
366,70675
368,70675
370,70675
372,70675
374,70675
376,70675
378,70675
380,70675
382,70675
384,70675
386,70675
388,70675
390,70675
392,70675
394,70675
396,70675
398,70675
400,70675
402,70675
404,70675
406,70675
408,70675
410,70675
412,70675
414,70675
416,70675
418,70675
420,70675
422,70675
424,70675
426,70675
428,70675
430,70675
432,70675
434,69714
436,69714
438,69714
440,69714
442,69714
444,69714
446,69714
448,69714
450,69714
452,69714
454,69714
456,69714
458,69714
460,69714
462,69714
464,69714
466,69714
468,69714
470,69714
472,69714
474,69714
476,69714
478,69714
480,69714
482,69714
484,69714
486,69714
488,69714
490,69714
492,69714
494,69714
496,69714
498,69714
500,69714
