tours,best_length
2,13657
4,11845
6,11845
8,11703
10,11703
12,11703
14,11245
16,11245
18,11245
20,11245
22,11245
24,10545
26,10545
28,10545
30,10545
32,10545
34,10545
36,10545
38,10545
40,10545
42,10545
44,10545
46,10545
48,10545
50,10545
52,10545
54,10545
56,10545
58,10545
60,10545
62,10545
64,10545
66,10545
68,10105
70,10105
72,8978
74,8978
76,8978
78,8978
80,8978
82,8978
84,8978
86,8978
88,8978
90,8978
92,8978
94,8978
96,8978
98,8978
100,8978
102,8978
104,8367
106,8367
108,8367
110,7979
112,7979
114,7979
116,7979
118,7979
120,7979
122,7979
124,7979
126,7979
128,7979
130,7979
132,7979
134,7979
136,7979
138,7979
140,7979
142,7979
144,7979
146,7979
148,7979
150,7979
152,7979
154,7569
156,7569
158,7569
160,7569
162,7569
164,7569
166,7569
168,7569
170,7569
172,7569
174,7569
176,7569
178,7569
180,7569
182,7569
184,7569
186,7569
188,7569
190,7569
192,7569
194,7569
196,7569
198,7569
200,7569
202,7569
204,7569
206,7569
208,7569
210,7569
212,7569
214,7569
216,7569
218,7481
220,7425
222,7425
224,7425
226,7425
228,7266
230,7266
232,7266
234,7266
236,7266
238,7266
240,7266
242,7266
244,7266
246,7266
248,7266
250,7266
252,7266
254,7266
256,7266
258,7266
260,7266
262,7266
264,7266
266,7266
268,7266
270,7266
272,7266
274,7266
276,7266
278,7266
280,7266
282,7266
284,7266
286,7266
288,7266
290,7266
292,7266
294,7266
296,7266
298,7266
300,7266
302,7266
304,7266
306,7266
308,7266
310,7266
312,7266
314,7266
316,7266
318,7266
320,7266
322,7266
324,7266
326,7266
328,7266
330,7266
332,7266
334,7266
336,7266
338,7266
340,7266
342,7266
344,7266
346,7266
348,7266
350,7266
352,7266
354,7266
356,7266
358,7266
360,7266
362,7266
364,7266
366,7266
368,7266
370,7266
372,7266
374,7266
376,7266
378,7266
380,7266
382,7266
384,7266
386,7266
388,7266
390,7266
392,7266
394,7266
396,7266
398,7266
400,7266
402,7266
404,7266
406,7266
408,7266
410,7266
412,7266
414,7266
416,7266
418,7266
420,7266
422,7266
424,7266
426,7266
428,7266
430,7266
432,7266
434,7266
436,7266
438,7266
440,7266
442,7266
444,7266
446,7266
448,7266
450,7266
452,7266
454,7266
456,7266
458,7266
460,7266
462,7266
464,7266
466,7266
468,7266
470,7266
472,7266
474,7266
476,7266
478,7266
480,7266
482,7266
484,7266
486,7266
488,7266
490,7266
492,7266
494,7266
496,7266
498,7266
500,7266
