tours,best_length
10,287922
20,287922
30,286536
40,286536
50,286536
60,282054
70,281070
80,281070
90,281070
100,281070
110,281070
120,281070
130,281070
140,273541
150,273541
160,273541
170,273541
180,273541
190,273541
200,273541
210,273541
220,272591
230,272591
240,272591
250,272591
260,272591
270,272591
280,272591
290,272591
300,272591
310,272591
320,272591
330,272591
340,272591
350,272591
360,272591
370,272591
380,272591
390,272591
400,272591
410,272591
420,272591
430,264869
440,264869
450,264869
460,264869
470,264869
480,251558
490,251558
500,251558
