tours,best_length
10,291797
20,290872
30,288004
40,283024
50,283024
60,265133
70,265133
80,265133
90,265133
100,265133
110,265133
120,265133
130,265133
140,261197
150,261197
160,261197
170,261197
180,255875
190,255875
200,218706
210,185780
220,140303
230,114856
240,86164
250,73446
260,72072
270,63069
280,63069
290,63069
300,60955
310,60955
320,60955
330,60955
340,60955
350,60955
360,59997
370,59997
380,59997
390,57421
400,57421
410,57421
420,57421
430,57421
440,57421
450,57421
460,57421
470,57421
480,57421
490,57421
500,57421
