tours,best_length
2,299919
4,299108
6,283214
8,283214
10,283214
12,283214
14,283214
16,283214
18,280579
20,280579
22,280579
24,280579
26,280579
28,280000
30,280000
32,280000
34,280000
36,280000
38,280000
40,280000
42,280000
44,242848
46,225846
48,186070
50,157144
52,141437
54,133946
56,108896
58,108896
60,108896
62,103536
64,103536
66,93614
68,93614
70,93614
72,93614
74,93614
76,93399
78,93399
80,89984
82,89984
84,86915
86,86915
88,86915
90,86915
92,86915
94,85032
96,85032
98,85032
100,85032
102,85032
104,85032
106,85032
108,85032
110,85032
112,85032
114,85032
116,85032
118,85032
120,85032
122,85032
124,83296
126,83296
128,83296
130,83296
132,83296
134,83296
136,83296
138,83296
140,83296
142,81963
144,81963
146,81963
148,81963
150,81963
152,81963
154,81963
156,81963
158,81963
160,81963
162,81292
164,81292
166,81292
168,81292
170,81292
172,81292
174,81292
176,81292
178,81292
180,81292
182,81292
184,81292
186,81292
188,81292
190,81292
192,81292
194,81292
196,81292
198,80602
200,80602
202,80602
204,80602
206,80602
208,80602
210,80602
212,80602
214,80602
216,80602
218,80602
220,80602
222,80602
224,80602
226,80602
228,80602
230,78797
232,78797
234,78797
236,78797
238,78797
240,78797
242,77220
244,77220
246,77220
248,77220
250,77220
252,77220
254,77220
256,77220
258,77220
260,77220
262,77220
264,77220
266,77220
268,77220
270,77220
272,77220
274,77220
276,77220
278,77220
280,77220
282,77220
284,77220
286,77220
288,77220
290,77220
292,77220
294,77220
296,77220
298,77220
300,77220
302,77220
304,77220
306,77220
308,77220
310,77220
312,77220
314,77220
316,77220
318,77220
320,77220
322,76572
324,76572
326,76572
328,76572
330,76572
332,76572
334,76572
336,76572
338,76572
340,76572
342,76572
344,76572
346,76572
348,76572
350,76572
352,76572
354,76572
356,76572
358,76572
360,76572
362,76572
364,76572
366,76572
368,76572
370,76572
372,76572
374,76572
376,76572
378,76572
380,76572
382,76572
384,76572
386,76572
388,76572
390,76572
392,76572
394,76572
396,76572
398,76572
400,76572
402,76572
404,76487
406,74556
408,74556
410,74556
412,74556
414,74556
416,74556
418,74556
420,74556
422,74539
424,74539
426,74539
428,74539
430,74539
432,74539
434,74539
436,74539
438,74539
440,73463
442,73463
444,73463
446,73463
448,73463
450,73463
452,70190
454,70190
456,70190
458,70190
460,70190
462,70190
464,70190
466,70190
468,70190
470,70190
472,70190
474,70190
476,70190
478,70190
480,70190
482,70190
484,70190
486,70190
488,70190
490,70190
492,70190
494,70190
496,70190
498,70190
500,70190
