tours,best_length
5,286665
10,280573
15,277944
20,277944
25,277944
30,277944
35,277944
40,277944
45,277944
50,277944
55,277944
60,277944
65,277944
70,277944
75,277944
80,277944
85,277944
90,277944
95,270731
100,263286
105,227945
110,195665
115,151453
120,123307
125,101412
130,92738
135,81796
140,78362
145,73774
150,67913
155,67913
160,67913
165,67913
170,67913
175,67596
180,67596
185,67596
190,67596
195,67596
200,67596
205,67596
210,67596
215,67596
220,67596
225,65413
230,65413
235,65413
240,65413
245,65413
250,65413
255,65413
260,65413
265,65413
270,65413
275,65413
280,65413
285,65413
290,65413
295,65413
300,65413
305,65413
310,65413
315,65413
320,65413
325,65413
330,61473
335,61473
340,61473
345,61473
350,61473
355,61473
360,61473
365,61473
370,61473
375,61473
380,61473
385,61473
390,61473
395,61473
400,61473
405,61473
410,61473
415,61473
420,61473
425,61473
430,61473
435,61473
440,61473
445,61473
450,61473
455,61473
460,61473
465,61473
470,61473
475,61222
480,61222
485,61222
490,61222
495,61222
500,61222
