tours,best_length
5,289747
10,288555
15,288555
20,279703
25,279703
30,279703
35,279703
40,279703
45,278790
50,278790
55,278790
60,278790
65,278790
70,278790
75,278790
80,278790
85,278790
90,278790
95,278790
100,278790
105,278790
110,278790
115,278790
120,278790
125,278790
130,278790
135,278790
140,278790
145,278790
150,273787
155,273787
160,273787
165,273787
170,273787
175,273787
180,273787
185,273787
190,273787
195,273787
200,273787
205,273787
210,273787
215,269232
220,269232
225,269232
230,269232
235,269232
240,269232
245,269232
250,269232
255,269232
260,256931
265,256931
270,256931
275,245426
280,240518
285,240518
290,215043
295,212630
300,197628
305,194628
310,183873
315,166999
320,144459
325,132643
330,109382
335,109382
340,94848
345,91454
350,87300
355,80355
360,78768
365,77293
370,73264
375,67001
380,67001
385,67001
390,67001
395,58767
400,58767
405,58767
410,58767
415,58767
420,58457
425,58131
430,58131
435,58131
440,58131
445,58131
450,57613
455,57613
460,57613
465,57613
470,53860
475,53860
480,53860
485,53860
490,53860
495,53860
500,53860
