tours,best_length
5,11957
10,11957
15,11957
20,11957
25,10704
30,10704
35,10704
40,10645
45,10645
50,10645
55,10645
60,10645
65,10078
70,9266
75,9266
80,9266
85,9266
90,9266
95,8555
100,8555
105,8555
110,8553
115,8553
120,8237
125,8237
130,7722
135,7722
140,7722
145,7722
150,7722
155,7531
160,7531
165,7531
170,7531
175,7531
180,7531
185,7531
190,7531
195,7531
200,7531
205,7531
210,7531
215,7531
220,7531
225,7531
230,7531
235,7531
240,7531
245,7531
250,7531
255,7531
260,7531
265,7531
270,7531
275,7435
280,7435
285,7435
290,7435
295,7435
300,7435
305,7435
310,7435
315,7435
320,7435
325,7435
330,7435
335,7435
340,7435
345,7435
350,7435
355,7435
360,7435
365,7435
370,7435
375,7435
380,7435
385,7435
390,7435
395,7435
400,7435
405,7379
410,7379
415,7379
420,7379
425,7379
430,7379
435,7379
440,7379
445,7379
450,7379
455,7379
460,7379
465,7379
470,7379
475,7379
480,7379
485,7379
490,7379
495,7379
500,7379
