tours,best_length
10,282686
20,279545
30,279017
40,279017
50,279017
60,279017
70,279017
80,279017
90,279017
100,266874
110,266874
120,266874
130,266874
140,266874
150,266874
160,266874
170,266874
180,266874
190,235402
200,202011
210,185107
220,143533
230,100593
240,87543
250,78917
260,71599
270,62250
280,62250
290,62250
300,57670
310,57670
320,57670
330,57670
340,57670
350,57670
360,57396
370,57396
380,57396
390,57396
400,55885
410,55885
420,55885
430,52731
440,52731
450,52731
460,52731
470,52731
480,52731
490,52731
500,52731
