tours,best_length
2,12893
4,12031
6,11329
8,11329
10,11329
12,11329
14,11329
16,10160
18,10160
20,10160
22,10160
24,10160
26,10160
28,10160
30,10160
32,10160
34,10160
36,10160
38,10160
40,10160
42,10160
44,10160
46,10160
48,10160
50,10160
52,10160
54,10160
56,10160
58,10160
60,10160
62,10160
64,10160
66,10160
68,10160
70,9752
72,9752
74,9752
76,9752
78,9752
80,9752
82,9752
84,8595
86,8595
88,8234
90,8234
92,8234
94,8234
96,8234
98,8234
100,8234
102,8234
104,8234
106,8234
108,8234
110,8234
112,8234
114,8234
116,8234
118,8085
120,8085
122,8085
124,8085
126,8085
128,8085
130,8085
132,8085
134,8085
136,8085
138,8085
140,8085
142,8085
144,8085
146,8085
148,8085
150,8085
152,8029
154,8029
156,8029
158,8029
160,8029
162,8029
164,8029
166,8029
168,8029
170,7982
172,7982
174,7982
176,7982
178,7982
180,7982
182,7982
184,7982
186,7982
188,7982
190,7982
192,7982
194,7982
196,7982
198,7982
200,7982
202,7982
204,7982
206,7982
208,7982
210,7982
212,7982
214,7402
216,7402
218,7402
220,7402
222,7402
224,7402
226,7402
228,7402
230,7402
232,7402
234,7402
236,7402
238,7402
240,7402
242,7402
244,7402
246,7402
248,7402
250,7402
252,7402
254,7402
256,7402
258,7402
260,7402
262,7402
264,7402
266,7402
268,7402
270,7402
272,7402
274,7402
276,7402
278,7402
280,7402
282,7402
284,7402
286,7402
288,7402
290,7402
292,7402
294,7402
296,7351
298,7351
300,7351
302,7351
304,7351
306,7351
308,7351
310,7351
312,7351
314,7351
316,7351
318,7351
320,7351
322,7332
324,7332
326,7332
328,7332
330,7332
332,7332
334,7332
336,7332
338,7332
340,7332
342,7332
344,7332
346,7332
348,7332
350,7332
352,7332
354,7332
356,7332
358,7332
360,7332
362,7332
364,7332
366,7332
368,7332
370,7332
372,7332
374,7332
376,7332
378,7332
380,7332
382,7332
384,7332
386,7332
388,7332
390,7332
392,7332
394,7332
396,7332
398,7332
400,7332
402,7332
404,7332
406,7332
408,7332
410,7332
412,7332
414,7332
416,7332
418,7332
420,7332
422,7332
424,7332
426,7332
428,7332
430,7332
432,7332
434,7332
436,7332
438,7332
440,7332
442,7332
444,7332
446,7332
448,7332
450,7332
452,7332
454,7332
456,7332
458,7332
460,7332
462,7332
464,7332
466,7332
468,7332
470,7332
472,7332
474,7332
476,7332
478,7332
480,7332
482,7332
484,7332
486,7332
488,7332
490,7332
492,7332
494,7332
496,7332
498,7332
500,7332
