tours,best_length
5,289524
10,279880
15,279880
20,279880
25,279880
30,279880
35,279880
40,279880
45,279880
50,279880
55,279880
60,279880
65,276078
70,276078
75,276078
80,276078
85,276078
90,276078
95,261743
100,255066
105,212903
110,188230
115,141834
120,123182
125,100463
130,89671
135,83966
140,78867
145,78315
150,72788
155,72788
160,72788
165,72788
170,72059
175,72059
180,71908
185,71908
190,68903
195,68903
200,68903
205,68122
210,68122
215,68122
220,68122
225,68122
230,64887
235,64887
240,64887
245,64887
250,64887
255,63468
260,63468
265,63468
270,63468
275,63468
280,63468
285,63468
290,63468
295,63468
300,63468
305,63468
310,63468
315,63468
320,63468
325,63468
330,63468
335,63468
340,63468
345,63468
350,63468
355,63468
360,62355
365,62355
370,62355
375,62355
380,62355
385,62355
390,62355
395,62355
400,62355
405,62355
410,62355
415,62355
420,62355
425,62355
430,62355
435,62355
440,62355
445,62355
450,62355
455,62355
460,62355
465,62355
470,62355
475,62355
480,62355
485,62355
490,62355
495,60790
500,60790
