tours,best_length
5,299286
10,280783
15,280783
20,280783
25,280783
30,280783
35,280783
40,280783
45,280783
50,280783
55,280783
60,280737
65,280737
70,280737
75,280737
80,280737
85,280737
90,280737
95,280737
100,280737
105,280737
110,280737
115,280737
120,280737
125,280737
130,280737
135,280737
140,280737
145,280737
150,278347
155,278347
160,278347
165,278347
170,278347
175,278347
180,272940
185,272940
190,272940
195,272940
200,272940
205,272940
210,272940
215,272940
220,272940
225,272940
230,272940
235,272940
240,272940
245,272940
250,263553
255,263553
260,263553
265,253835
270,253835
275,249898
280,228376
285,228376
290,228376
295,219308
300,208288
305,196336
310,165554
315,148215
320,143214
325,124048
330,124048
335,109950
340,105046
345,87468
350,77167
355,77167
360,74498
365,70545
370,70545
375,69264
380,66222
385,61012
390,61012
395,61012
400,61012
405,61012
410,61012
415,61012
420,56738
425,56738
430,56738
435,56738
440,56738
445,56738
450,56738
455,56738
460,56738
465,56738
470,56738
475,56738
480,56738
485,56738
490,56738
495,56738
500,56738
