tours,best_length
2,11786
4,11786
6,11786
8,10792
10,10792
12,10792
14,10792
16,10792
18,10792
20,10792
22,10792
24,10792
26,10792
28,9377
30,9377
32,9377
34,9377
36,9377
38,9377
40,9377
42,9377
44,9377
46,9377
48,9377
50,9377
52,9377
54,9377
56,9377
58,9377
60,9377
62,9377
64,9377
66,9377
68,9377
70,9377
72,9377
74,9377
76,9377
78,9377
80,9377
82,9377
84,9377
86,9377
88,9377
90,9377
92,9054
94,9054
96,9054
98,8349
100,8349
102,8349
104,8349
106,8349
108,8349
110,8349
112,8349
114,8349
116,8349
118,8349
120,8349
122,8020
124,8020
126,7993
128,7993
130,7993
132,7993
134,7993
136,7993
138,7993
140,7993
142,7993
144,7993
146,7993
148,7993
150,7993
152,7993
154,7993
156,7993
158,7993
160,7993
162,7993
164,7993
166,7505
168,7505
170,7505
172,7505
174,7505
176,7505
178,7505
180,7505
182,7505
184,7505
186,7505
188,7505
190,7505
192,7505
194,7505
196,7505
198,7505
200,7505
202,7505
204,7505
206,7505
208,7505
210,7505
212,7505
214,7505
216,7505
218,7505
220,7505
222,7505
224,7505
226,7505
228,7505
230,7505
232,7505
234,7505
236,7505
238,7505
240,7505
242,7505
244,7505
246,7505
248,7505
250,7505
252,7505
254,7505
256,7505
258,7505
260,7505
262,7505
264,7505
266,7505
268,7505
270,7505
272,7505
274,7505
276,7505
278,7505
280,7505
282,7505
284,7505
286,7505
288,7505
290,7505
292,7505
294,7505
296,7505
298,7505
300,7505
302,7505
304,7505
306,7505
308,7505
310,7505
312,7505
314,7505
316,7505
318,7505
320,7505
322,7505
324,7505
326,7505
328,7505
330,7505
332,7505
334,7505
336,7505
338,7505
340,7505
342,7505
344,7505
346,7505
348,7505
350,7505
352,7505
354,7505
356,7505
358,7505
360,7505
362,7505
364,7505
366,7505
368,7505
370,7505
372,7505
374,7355
376,7355
378,7355
380,7355
382,7355
384,7355
386,7355
388,7355
390,7355
392,7355
394,7355
396,7355
398,7355
400,7355
402,7355
404,7355
406,7355
408,7355
410,7355
412,7355
414,7355
416,7355
418,7355
420,7355
422,7355
424,7355
426,7355
428,7355
430,7355
432,7355
434,7355
436,7355
438,7355
440,7355
442,7355
444,7355
446,7355
448,7355
450,7355
452,7355
454,7355
456,7355
458,7355
460,7355
462,7355
464,7355
466,7355
468,7355
470,7355
472,7355
474,7355
476,7355
478,7355
480,7355
482,7355
484,7355
486,7355
488,7355
490,7355
492,7355
494,7355
496,7355
498,7355
500,7355
