tours,best_length
10,285455
20,285455
30,284919
40,283159
50,283159
60,265597
70,265597
80,265597
90,265597
100,265597
110,265597
120,265597
130,265597
140,265597
150,265597
160,265597
170,265597
180,263793
190,244385
200,215657
210,183001
220,132198
230,113230
240,87138
250,77420
260,70333
270,65872
280,58726
290,58726
300,58726
310,58726
320,58726
330,58726
340,58726
350,58726
360,58726
370,58726
380,58726
390,56403
400,56403
410,56403
420,56403
430,56403
440,56403
450,56403
460,56403
470,56403
480,56403
490,56403
500,55530
