tours,best_length
5,11962
10,11460
15,10992
20,10919
25,10919
30,10919
35,10919
40,10919
45,10919
50,10919
55,10575
60,10427
65,10427
70,10427
75,9512
80,9486
85,9163
90,8661
95,8661
100,8661
105,8584
110,8216
115,8216
120,8216
125,7998
130,7510
135,7510
140,7510
145,7510
150,7510
155,7510
160,7510
165,7510
170,7510
175,7473
180,7473
185,7473
190,7473
195,7473
200,7473
205,7473
210,7473
215,7473
220,7473
225,7473
230,7417
235,7417
240,7417
245,7417
250,7417
255,7417
260,7417
265,7417
270,7417
275,7417
280,7417
285,7417
290,7417
295,7417
300,7417
305,7417
310,7417
315,7417
320,7417
325,7417
330,7417
335,7417
340,7417
345,7417
350,7417
355,7417
360,7417
365,7417
370,7417
375,7417
380,7417
385,7417
390,7417
395,7417
400,7417
405,7417
410,7417
415,7417
420,7185
425,7185
430,7185
435,7185
440,7185
445,7185
450,7185
455,7185
460,7185
465,7185
470,7185
475,7185
480,7185
485,7185
490,7185
495,7185
500,7185
