tours,best_length
5,278958
10,278958
15,278958
20,278958
25,278958
30,278958
35,278958
40,272230
45,272230
50,272230
55,272230
60,272230
65,272230
70,272230
75,272230
80,272230
85,272230
90,272230
95,269957
100,258480
105,234613
110,181352
115,149719
120,115495
125,106861
130,88319
135,82651
140,82563
145,77350
150,71609
155,71609
160,71609
165,71609
170,71609
175,70834
180,70834
185,70834
190,67648
195,67648
200,67193
205,66878
210,66878
215,66878
220,64112
225,64112
230,64112
235,64112
240,64112
245,64112
250,64112
255,64112
260,64112
265,64112
270,64112
275,64112
280,64112
285,64112
290,64112
295,64112
300,64112
305,64112
310,63132
315,63055
320,63055
325,63055
330,63055
335,63055
340,63055
345,63055
350,63055
355,63055
360,63055
365,63055
370,63055
375,60552
380,60552
385,60552
390,60552
395,60552
400,60552
405,60552
410,60552
415,60552
420,60552
425,60552
430,60552
435,60552
440,60552
445,60552
450,60552
455,60552
460,60552
465,60552
470,60552
475,60552
480,60552
485,60552
490,60552
495,60552
500,60552
