tours,best_length
2,289524
4,289524
6,279880
8,279880
10,279880
12,279880
14,279880
16,279880
18,279880
20,279880
22,279880
24,279880
26,279880
28,279880
30,279880
32,279880
34,279880
36,279880
38,279880
40,279880
42,264426
44,249294
46,222833
48,200191
50,164165
52,144596
54,131676
56,131362
58,117678
60,109028
62,103139
64,98475
66,98475
68,98475
70,96912
72,96912
74,94627
76,94627
78,94627
80,94627
82,94627
84,91757
86,91757
88,91757
90,91757
92,91757
94,91757
96,91757
98,91757
100,91757
102,91646
104,91646
106,91646
108,91646
110,89976
112,89976
114,88931
116,88931
118,88931
120,88931
122,88931
124,88138
126,88083
128,85465
130,85465
132,85465
134,85465
136,85465
138,85465
140,85465
142,85465
144,82793
146,82793
148,82657
150,82657
152,82657
154,82657
156,82657
158,82657
160,82657
162,82657
164,82657
166,82657
168,82657
170,82657
172,82657
174,82657
176,82657
178,82657
180,82657
182,82657
184,82657
186,82657
188,82657
190,82657
192,82657
194,82657
196,82657
198,82657
200,82657
202,82657
204,82657
206,82657
208,82657
210,82657
212,81429
214,81429
216,81429
218,81429
220,81429
222,81429
224,81429
226,81429
228,81429
230,80101
232,80101
234,80101
236,76498
238,76498
240,76498
242,76498
244,76498
246,76498
248,76498
250,76498
252,76498
254,76498
256,76498
258,76498
260,76498
262,76498
264,76498
266,76498
268,76498
270,76498
272,76498
274,76498
276,76498
278,76498
280,76498
282,76498
284,76498
286,76498
288,76498
290,76498
292,76498
294,76498
296,76498
298,76498
300,76498
302,73834
304,73834
306,73834
308,73834
310,73834
312,73834
314,73834
316,73834
318,73834
320,73834
322,73834
324,73834
326,73834
328,73834
330,73834
332,73834
334,73834
336,73834
338,73834
340,73834
342,73834
344,73834
346,73834
348,73834
350,73834
352,72023
354,70559
356,70559
358,70559
360,70559
362,70559
364,70559
366,70559
368,70559
370,70559
372,70559
374,70559
376,70559
378,70559
380,70559
382,70559
384,70559
386,70559
388,70559
390,70559
392,70559
394,70559
396,70559
398,70559
400,70559
402,70559
404,70559
406,70559
408,70559
410,70559
412,70559
414,70559
416,70559
418,70559
420,70559
422,70559
424,70559
426,70559
428,70559
430,70559
432,70559
434,70559
436,70559
438,70559
440,70559
442,70559
444,70559
446,70559
448,70559
450,70559
452,70559
454,70559
456,70559
458,70559
460,70559
462,70559
464,70559
466,70559
468,70559
470,70559
472,70559
474,70559
476,70559
478,70559
480,70559
482,70559
484,70559
486,70559
488,70559
490,70559
492,70559
494,70559
496,70559
498,70559
500,70559
