tours,best_length
2,11515
4,11515
6,11515
8,11515
10,11515
12,11275
14,11275
16,10935
18,10935
20,10441
22,10441
24,10441
26,10441
28,10441
30,10441
32,10441
34,10441
36,10441
38,10441
40,10441
42,10441
44,10441
46,10441
48,10441
50,10441
52,10441
54,10441
56,10441
58,10441
60,10441
62,10441
64,10441
66,10441
68,9754
70,9754
72,9754
74,9176
76,9176
78,9176
80,9176
82,9176
84,9176
86,9176
88,9176
90,9176
92,9176
94,9176
96,9176
98,9176
100,9176
102,9176
104,9176
106,9176
108,9176
110,9176
112,7677
114,7677
116,7677
118,7677
120,7677
122,7677
124,7677
126,7677
128,7677
130,7677
132,7677
134,7677
136,7581
138,7581
140,7581
142,7581
144,7581
146,7581
148,7581
150,7581
152,7581
154,7581
156,7581
158,7581
160,7581
162,7581
164,7581
166,7581
168,7581
170,7581
172,7581
174,7581
176,7581
178,7581
180,7581
182,7581
184,7581
186,7581
188,7581
190,7581
192,7581
194,7581
196,7581
198,7581
200,7581
202,7581
204,7581
206,7581
208,7581
210,7581
212,7581
214,7581
216,7581
218,7581
220,7581
222,7581
224,7581
226,7581
228,7581
230,7581
232,7581
234,7581
236,7581
238,7581
240,7581
242,7581
244,7581
246,7581
248,7581
250,7581
252,7581
254,7581
256,7581
258,7445
260,7445
262,7445
264,7445
266,7445
268,7445
270,7445
272,7445
274,7445
276,7445
278,7445
280,7445
282,7445
284,7445
286,7445
288,7445
290,7445
292,7445
294,7445
296,7445
298,7445
300,7445
302,7445
304,7445
306,7445
308,7445
310,7445
312,7445
314,7445
316,7445
318,7445
320,7445
322,7445
324,7445
326,7445
328,7445
330,7445
332,7445
334,7445
336,7445
338,7445
340,7445
342,7445
344,7445
346,7445
348,7445
350,7445
352,7445
354,7445
356,7445
358,7445
360,7445
362,7445
364,7445
366,7445
368,7445
370,7445
372,7445
374,7445
376,7445
378,7445
380,7445
382,7445
384,7445
386,7445
388,7229
390,7229
392,7229
394,7229
396,7229
398,7229
400,7229
402,7229
404,7229
406,7229
408,7229
410,7229
412,7229
414,7229
416,7229
418,7229
420,7229
422,7229
424,7229
426,7229
428,7229
430,7229
432,7229
434,7229
436,7229
438,7229
440,7229
442,7229
444,7229
446,7229
448,7229
450,7229
452,7229
454,7229
456,7229
458,7229
460,7229
462,7229
464,7229
466,7229
468,7229
470,7229
472,7229
474,7229
476,7229
478,7229
480,7229
482,7229
484,7229
486,7229
488,7229
490,7229
492,7229
494,7229
496,7229
498,7229
500,7229
