tours,best_length
2,12548
4,12213
6,11912
8,11210
10,11210
12,8923
14,8923
16,8923
18,8923
20,8923
22,8923
24,8923
26,8923
28,8923
30,8923
32,8923
34,8923
36,8923
38,8923
40,8923
42,8923
44,8923
46,8923
48,8923
50,8923
52,8923
54,8923
56,8923
58,8923
60,8923
62,8923
64,8923
66,8923
68,8923
70,8923
72,8923
74,8923
76,8923
78,8923
80,8923
82,8923
84,8923
86,8923
88,8923
90,8923
92,8923
94,8923
96,8923
98,8923
100,8923
102,8295
104,8295
106,8295
108,8295
110,8223
112,8223
114,8223
116,8223
118,8223
120,8223
122,8223
124,8223
126,8223
128,8223
130,8223
132,8223
134,7432
136,7432
138,7432
140,7432
142,7432
144,7432
146,7432
148,7432
150,7432
152,7432
154,7432
156,7432
158,7432
160,7432
162,7432
164,7432
166,7432
168,7432
170,7432
172,7432
174,7432
176,7432
178,7432
180,7432
182,7432
184,7432
186,7432
188,7432
190,7432
192,7432
194,7432
196,7432
198,7432
200,7432
202,7432
204,7432
206,7432
208,7432
210,7432
212,7432
214,7432
216,7432
218,7432
220,7432
222,7432
224,7432
226,7432
228,7432
230,7432
232,7432
234,7432
236,7432
238,7432
240,7432
242,7432
244,7432
246,7432
248,7432
250,7432
252,7432
254,7432
256,7432
258,7432
260,7432
262,7432
264,7432
266,7432
268,7432
270,7432
272,7432
274,7432
276,7432
278,7432
280,7432
282,7432
284,7432
286,7432
288,7432
290,7432
292,7432
294,7432
296,7432
298,7432
300,7432
302,7432
304,7432
306,7432
308,7432
310,7432
312,7432
314,7432
316,7432
318,7432
320,7432
322,7432
324,7432
326,7432
328,7432
330,7432
332,7432
334,7432
336,7397
338,7397
340,7397
342,7397
344,7397
346,7397
348,7397
350,7397
352,7397
354,7397
356,7397
358,7397
360,7397
362,7397
364,7397
366,7397
368,7397
370,7397
372,7397
374,7397
376,7397
378,7397
380,7397
382,7397
384,7397
386,7397
388,7397
390,7397
392,7397
394,7397
396,7397
398,7397
400,7397
402,7397
404,7397
406,7397
408,7397
410,7397
412,7397
414,7397
416,7397
418,7397
420,7397
422,7397
424,7397
426,7397
428,7397
430,7397
432,7397
434,7397
436,7397
438,7397
440,7397
442,7397
444,7397
446,7397
448,7397
450,7397
452,7397
454,7397
456,7397
458,7397
460,7397
462,7397
464,7397
466,7397
468,7397
470,7397
472,7397
474,7397
476,7397
478,7397
480,7397
482,7397
484,7397
486,7397
488,7397
490,7397
492,7397
494,7397
496,7397
498,7397
500,7397
