tours,best_length
5,11948
10,11944
15,10489
20,10489
25,10489
30,10489
35,10489
40,10489
45,10489
50,10489
55,10489
60,10489
65,10489
70,10489
75,10489
80,10489
85,10489
90,10489
95,10254
100,10254
105,10254
110,10254
115,10254
120,10254
125,10254
130,10254
135,10254
140,10254
145,10254
150,9929
155,9929
160,9929
165,9929
170,9929
175,9929
180,9929
185,9929
190,9929
195,8641
200,8641
205,8641
210,8641
215,8641
220,8641
225,8489
230,8489
235,8489
240,8489
245,8489
250,8489
255,8489
260,8489
265,8489
270,8489
275,8489
280,8444
285,8208
290,8208
295,8208
300,8129
305,8129
310,8129
315,8129
320,8129
325,8129
330,8129
335,8129
340,8129
345,8129
350,8129
355,8129
360,8129
365,8129
370,8129
375,8129
380,7966
385,7966
390,7966
395,7966
400,7966
405,7966
410,7966
415,7966
420,7966
425,7966
430,7966
435,7966
440,7966
445,7966
450,7966
455,7966
460,7966
465,7966
470,7966
475,7966
480,7966
485,7966
490,7966
495,7966
500,7966
