tours,best_length
5,272204
10,272204
15,272204
20,272204
25,272204
30,272204
35,272204
40,272204
45,272204
50,272204
55,272204
60,272204
65,272204
70,272204
75,272204
80,272204
85,272204
90,272204
95,272204
100,272204
105,272204
110,272204
115,272204
120,272204
125,272204
130,272204
135,272204
140,272204
145,272204
150,272204
155,272204
160,272204
165,272204
170,272204
175,272204
180,272204
185,267565
190,267565
195,267565
200,267565
205,267565
210,267565
215,267565
220,267565
225,267565
230,267565
235,267565
240,267565
245,267565
250,267565
255,267565
260,267565
265,253909
270,253909
275,243496
280,241067
285,238576
290,238576
295,209492
300,202484
305,188167
310,175294
315,161457
320,150090
325,132837
330,120536
335,108511
340,106252
345,95126
350,89693
355,78637
360,76221
365,72365
370,72365
375,68525
380,67518
385,67518
390,64632
395,62226
400,62226
405,62226
410,62226
415,61723
420,61723
425,60852
430,60322
435,60322
440,58822
445,58822
450,58822
455,58822
460,57166
465,57166
470,55052
475,55052
480,55052
485,55052
490,55052
495,55052
500,55052
