tours,best_length
2,11900
4,11900
6,11900
8,11153
10,11153
12,11153
14,10515
16,10352
18,10352
20,10352
22,10352
24,10352
26,10352
28,10352
30,10352
32,10352
34,10352
36,10352
38,10352
40,10352
42,10352
44,10352
46,10352
48,10352
50,10352
52,10352
54,10352
56,10352
58,10352
60,10352
62,10352
64,10352
66,10352
68,10352
70,10352
72,10352
74,10352
76,10352
78,10352
80,10306
82,10306
84,10306
86,10306
88,10129
90,10129
92,10129
94,10129
96,10129
98,9993
100,8076
102,8076
104,8076
106,8076
108,8076
110,8076
112,8076
114,7851
116,7851
118,7851
120,7851
122,7851
124,7851
126,7851
128,7851
130,7851
132,7851
134,7851
136,7851
138,7851
140,7851
142,7851
144,7851
146,7851
148,7851
150,7851
152,7761
154,7761
156,7761
158,7761
160,7761
162,7761
164,7761
166,7761
168,7761
170,7761
172,7761
174,7761
176,7761
178,7761
180,7761
182,7761
184,7761
186,7761
188,7761
190,7761
192,7761
194,7761
196,7761
198,7761
200,7761
202,7761
204,7654
206,7654
208,7654
210,7654
212,7501
214,7312
216,7312
218,7312
220,7312
222,7312
224,7312
226,7312
228,7312
230,7312
232,7312
234,7312
236,7312
238,7312
240,7312
242,7312
244,7312
246,7312
248,7312
250,7312
252,7312
254,7312
256,7312
258,7312
260,7312
262,7312
264,7312
266,7312
268,7312
270,7312
272,7312
274,7312
276,7312
278,7312
280,7312
282,7233
284,7233
286,7233
288,7233
290,7233
292,7233
294,7233
296,7233
298,7233
300,7233
302,7233
304,7233
306,7233
308,7233
310,7233
312,7233
314,7233
316,7233
318,7233
320,7233
322,7233
324,7233
326,7233
328,7233
330,7233
332,7233
334,7233
336,7233
338,7233
340,7233
342,7233
344,7233
346,7233
348,7233
350,7233
352,7233
354,7233
356,7233
358,7233
360,7233
362,7233
364,7233
366,7233
368,7233
370,7233
372,7233
374,7233
376,7233
378,7233
380,7233
382,7233
384,7233
386,7233
388,7233
390,7233
392,7233
394,7233
396,7233
398,7233
400,7233
402,7233
404,7233
406,7233
408,7233
410,7233
412,7233
414,7233
416,7233
418,7233
420,7233
422,7233
424,7233
426,7233
428,7233
430,7233
432,7233
434,7233
436,7233
438,7233
440,7233
442,7233
444,7233
446,7233
448,7233
450,7233
452,7233
454,7233
456,7233
458,7233
460,7233
462,7233
464,7233
466,7233
468,7233
470,7233
472,7233
474,7233
476,7233
478,7233
480,7233
482,7233
484,7233
486,7233
488,7233
490,7233
492,7233
494,7233
496,7233
498,7233
500,7233
