tours,best_length
5,12213
10,11210
15,8923
20,8923
25,8923
30,8923
35,8923
40,8923
45,8923
50,8923
55,8923
60,8923
65,8923
70,8923
75,8923
80,8923
85,8923
90,8923
95,8923
100,8923
105,8923
110,8923
115,8923
120,8923
125,8923
130,8923
135,8923
140,8923
145,8923
150,8923
155,8923
160,8923
165,8923
170,8923
175,8923
180,8923
185,8923
190,8923
195,8923
200,8923
205,8923
210,8923
215,8923
220,8923
225,8923
230,7734
235,7734
240,7734
245,7734
250,7734
255,7734
260,7734
265,7734
270,7568
275,7568
280,7568
285,7568
290,7568
295,7568
300,7568
305,7568
310,7568
315,7568
320,7568
325,7568
330,7568
335,7568
340,7568
345,7568
350,7568
355,7568
360,7568
365,7568
370,7568
375,7568
380,7568
385,7568
390,7500
395,7425
400,7418
405,7418
410,7418
415,7418
420,7418
425,7418
430,7418
435,7418
440,7418
445,7418
450,7418
455,7418
460,7418
465,7418
470,7418
475,7418
480,7418
485,7418
490,7418
495,7418
500,7418
