tours,best_length
10,279880
20,279880
30,279880
40,279880
50,279880
60,279880
70,279880
80,279880
90,279880
100,279880
110,279880
120,277800
130,277800
140,277800
150,277208
160,277208
170,277208
180,258965
190,253064
200,224718
210,181280
220,144069
230,107185
240,87956
250,72736
260,68276
270,65790
280,65790
290,64979
300,61314
310,61314
320,61314
330,61314
340,58494
350,58494
360,58494
370,58494
380,58494
390,58494
400,58494
410,58494
420,58494
430,58494
440,58494
450,58494
460,58494
470,58494
480,58494
490,58494
500,58494
