tours,best_length
5,11184
10,9318
15,9318
20,9318
25,9318
30,9318
35,9318
40,9318
45,9318
50,9318
55,9318
60,9318
65,9318
70,9318
75,9318
80,9318
85,8905
90,8059
95,8059
100,8059
105,8059
110,8059
115,8059
120,8059
125,8059
130,8059
135,8059
140,8059
145,8059
150,8059
155,8059
160,8059
165,8059
170,8059
175,8059
180,8059
185,8059
190,8059
195,8059
200,8059
205,8059
210,8059
215,8059
220,8059
225,8059
230,7346
235,7346
240,7346
245,7346
250,7346
255,7346
260,7346
265,7346
270,7346
275,7346
280,7346
285,7346
290,7346
295,7346
300,7346
305,7346
310,7346
315,7346
320,7346
325,7346
330,7346
335,7346
340,7346
345,7346
350,7346
355,7346
360,7346
365,7346
370,7346
375,7346
380,7346
385,7346
390,7346
395,7306
400,7306
405,7306
410,7306
415,7306
420,7306
425,7306
430,7306
435,7306
440,7306
445,7306
450,7306
455,7306
460,7306
465,7306
470,7306
475,7306
480,7292
485,7292
490,7292
495,7292
500,7292
