tours,best_length
5,11745
10,11745
15,11745
20,11543
25,10542
30,10542
35,10542
40,9713
45,9713
50,9713
55,9713
60,9713
65,9713
70,9713
75,9713
80,9713
85,8209
90,8209
95,8209
100,8209
105,8209
110,8209
115,8209
120,8023
125,7833
130,7833
135,7763
140,7374
145,7312
150,7312
155,7312
160,7312
165,7312
170,7312
175,7312
180,7312
185,7312
190,7312
195,7312
200,7312
205,7312
210,7312
215,7312
220,7312
225,7312
230,7312
235,7312
240,7312
245,7312
250,7312
255,7312
260,7312
265,7312
270,7312
275,7312
280,7312
285,7312
290,7312
295,7312
300,7312
305,7312
310,7312
315,7312
320,7312
325,7312
330,7312
335,7312
340,7312
345,7312
350,7312
355,7312
360,7312
365,7312
370,7312
375,7312
380,7312
385,7312
390,7312
395,7312
400,7312
405,7312
410,7312
415,7312
420,7312
425,7312
430,7312
435,7312
440,7312
445,7312
450,7312
455,7312
460,7312
465,7312
470,7261
475,7261
480,7261
485,7261
490,7261
495,7261
500,7261
