tours,best_length
2,284708
4,284708
6,284708
8,280739
10,280739
12,280739
14,280739
16,280739
18,280739
20,280739
22,280739
24,280739
26,280739
28,280739
30,280739
32,280739
34,280739
36,280739
38,280739
40,280739
42,280739
44,280739
46,280739
48,280739
50,280739
52,280739
54,280739
56,280739
58,280739
60,280739
62,280739
64,280739
66,280739
68,280739
70,280739
72,280739
74,280739
76,280739
78,280739
80,280739
82,280739
84,280739
86,280739
88,280739
90,280739
92,280739
94,280739
96,280739
98,269732
100,269732
102,269732
104,269732
106,269732
108,269732
110,269732
112,269732
114,269732
116,269732
118,254765
120,254765
122,250505
124,241801
126,224370
128,211093
130,208628
132,186760
134,181574
136,164415
138,150685
140,142124
142,126461
144,118871
146,109155
148,100148
150,95912
152,95912
154,86984
156,86984
158,83572
160,81066
162,79878
164,79878
166,79878
168,78488
170,68479
172,68479
174,68479
176,68479
178,68479
180,68479
182,68479
184,68479
186,68479
188,68479
190,68479
192,68479
194,68479
196,68479
198,68479
200,67837
202,67837
204,67132
206,67132
208,67132
210,67132
212,67132
214,67132
216,64337
218,64337
220,64337
222,64337
224,64337
226,64337
228,64337
230,64337
232,64337
234,64337
236,64337
238,64337
240,64337
242,64337
244,64337
246,64337
248,64337
250,64337
252,64337
254,64337
256,64337
258,64337
260,64337
262,64337
264,64337
266,64337
268,64337
270,64337
272,64337
274,64337
276,64337
278,64337
280,64337
282,64337
284,64337
286,64337
288,64337
290,64337
292,64337
294,64337
296,64337
298,64337
300,64337
302,64337
304,64337
306,64337
308,64337
310,64337
312,64337
314,64337
316,64337
318,64337
320,61726
322,61726
324,61726
326,61726
328,61726
330,61726
332,61726
334,61726
336,61726
338,61726
340,61726
342,61726
344,61726
346,61726
348,61726
350,61726
352,59371
354,59371
356,59371
358,59371
360,59371
362,59371
364,59371
366,59371
368,59371
370,59371
372,59371
374,59371
376,59371
378,59371
380,59371
382,59371
384,59371
386,59371
388,59371
390,59371
392,59371
394,59371
396,59371
398,59371
400,59371
402,59371
404,59371
406,59371
408,59371
410,59371
412,59371
414,59371
416,59371
418,59371
420,59371
422,59371
424,59371
426,59371
428,59371
430,59371
432,59371
434,59371
436,59371
438,59371
440,59371
442,59371
444,59371
446,59371
448,59371
450,59371
452,59371
454,59371
456,59371
458,59371
460,59371
462,59371
464,59371
466,59371
468,59371
470,59371
472,59371
474,59371
476,59371
478,59371
480,59371
482,59371
484,59371
486,59371
488,59371
490,59371
492,59371
494,59371
496,59371
498,59371
500,59371
