tours,best_length
5,285425
10,285425
15,285425
20,282870
25,266988
30,266988
35,266988
40,266988
45,266988
50,266988
55,266988
60,266988
65,266988
70,266988
75,266988
80,266988
85,266988
90,266988
95,263326
100,243289
105,228197
110,185571
115,162966
120,123035
125,106719
130,87857
135,73445
140,73445
145,73445
150,73445
155,73445
160,70482
165,70482
170,70482
175,70482
180,67607
185,67607
190,67607
195,67607
200,67607
205,67607
210,67607
215,67607
220,67607
225,67036
230,65245
235,65245
240,65245
245,65245
250,65245
255,63938
260,63938
265,63938
270,63938
275,63938
280,63938
285,63938
290,63274
295,63274
300,63274
305,63274
310,63274
315,63274
320,63274
325,63274
330,63274
335,63274
340,62340
345,62340
350,62340
355,62340
360,62340
365,62340
370,62340
375,62340
380,59558
385,59558
390,59558
395,59558
400,59558
405,59558
410,59558
415,59558
420,59558
425,59558
430,59558
435,59558
440,59558
445,59558
450,59558
455,59558
460,59558
465,59558
470,59558
475,59558
480,57803
485,57803
490,57803
495,57803
500,57803
