tours,best_length
2,292740
4,292740
6,292740
8,292740
10,292740
12,279950
14,279950
16,279950
18,279950
20,279950
22,279950
24,279950
26,279950
28,279950
30,279950
32,279950
34,279950
36,279950
38,279950
40,279950
42,279950
44,279950
46,279950
48,279950
50,279950
52,279950
54,279950
56,279950
58,279950
60,279950
62,279950
64,279950
66,279950
68,279950
70,279950
72,279950
74,279950
76,279950
78,279950
80,279950
82,279950
84,279950
86,279950
88,279950
90,279950
92,279950
94,279950
96,278328
98,278328
100,278328
102,278328
104,278328
106,278328
108,278328
110,274047
112,274047
114,270608
116,267544
118,267544
120,267544
122,252631
124,234211
126,228682
128,218432
130,207132
132,196305
134,184442
136,157943
138,151332
140,150019
142,126405
144,121538
146,117505
148,101491
150,96796
152,92344
154,89517
156,89517
158,81972
160,81972
162,79497
164,79497
166,79497
168,74974
170,74974
172,74974
174,69490
176,69490
178,69490
180,69490
182,69490
184,69490
186,69490
188,69490
190,66911
192,66911
194,66911
196,66911
198,66911
200,66911
202,66911
204,66911
206,66911
208,66911
210,66911
212,66911
214,66911
216,66911
218,66911
220,66823
222,66823
224,66823
226,66823
228,66823
230,66823
232,66823
234,66823
236,66823
238,66823
240,66823
242,66823
244,62714
246,62714
248,62714
250,62714
252,62714
254,62714
256,62714
258,62714
260,62714
262,62714
264,62714
266,62714
268,62714
270,62714
272,62714
274,62714
276,62714
278,62714
280,62714
282,62714
284,62714
286,62714
288,62714
290,62714
292,62714
294,62714
296,62714
298,62714
300,62714
302,62714
304,62714
306,62714
308,62714
310,62714
312,62714
314,62714
316,62714
318,62714
320,62714
322,62714
324,62714
326,62714
328,62714
330,62714
332,62714
334,62714
336,62714
338,62714
340,62714
342,62714
344,62714
346,62532
348,62397
350,62397
352,62397
354,62397
356,62397
358,62397
360,62397
362,62397
364,62397
366,62397
368,62397
370,62397
372,62397
374,62397
376,62397
378,62397
380,62397
382,62397
384,62397
386,62397
388,62397
390,62397
392,62397
394,62397
396,62397
398,62397
400,62397
402,62397
404,62397
406,62397
408,62397
410,62397
412,62397
414,62397
416,62397
418,62397
420,62397
422,62397
424,62397
426,62397
428,62397
430,62397
432,62397
434,62397
436,62397
438,62397
440,62397
442,62397
444,62397
446,62397
448,62397
450,62397
452,62397
454,62397
456,62397
458,62397
460,62397
462,62397
464,62397
466,62397
468,62397
470,62397
472,62397
474,62397
476,62397
478,60632
480,60632
482,60632
484,60632
486,60632
488,60632
490,60632
492,60632
494,60632
496,60632
498,60632
500,60632
