tours,best_length
2,288287
4,288287
6,281562
8,281562
10,274654
12,274654
14,274654
16,274654
18,266404
20,266404
22,266404
24,266404
26,266404
28,266404
30,266404
32,266404
34,266404
36,266404
38,266404
40,266404
42,266404
44,229063
46,206705
48,195971
50,155061
52,140182
54,120148
56,112283
58,101939
60,101939
62,101939
64,95712
66,95712
68,93585
70,90690
72,90690
74,90690
76,90690
78,88400
80,88400
82,88400
84,88400
86,88400
88,88400
90,88400
92,88400
94,88400
96,88400
98,88400
100,88400
102,84017
104,84017
106,82510
108,82510
110,82510
112,82510
114,82510
116,82510
118,82510
120,82510
122,82510
124,82510
126,82510
128,82510
130,82510
132,82510
134,82510
136,82510
138,82510
140,79827
142,76093
144,76093
146,76093
148,76093
150,76093
152,76093
154,76093
156,76093
158,76093
160,76093
162,76093
164,76093
166,76093
168,76093
170,76093
172,76093
174,76093
176,76093
178,76093
180,76093
182,76093
184,76093
186,76093
188,76093
190,76093
192,76093
194,76093
196,76093
198,76093
200,76093
202,76093
204,76093
206,76093
208,76093
210,76093
212,76093
214,76093
216,76093
218,76093
220,76093
222,76093
224,76093
226,76093
228,76093
230,72880
232,72880
234,72880
236,72880
238,72880
240,72880
242,72880
244,72880
246,72880
248,72880
250,72880
252,72880
254,72880
256,72880
258,72880
260,72880
262,72880
264,72880
266,72880
268,72880
270,72880
272,72880
274,72880
276,72880
278,72880
280,72880
282,72880
284,72880
286,72880
288,72880
290,72880
292,72880
294,72880
296,72880
298,72880
300,72880
302,72880
304,72880
306,72880
308,72880
310,72880
312,72880
314,72880
316,72880
318,72880
320,72880
322,72880
324,72880
326,72880
328,72880
330,72880
332,72880
334,72880
336,72880
338,72880
340,72880
342,72880
344,72880
346,70684
348,70684
350,70684
352,70684
354,70684
356,70684
358,70684
360,70684
362,70684
364,70684
366,70684
368,70684
370,70684
372,70684
374,70684
376,70684
378,70684
380,70684
382,70684
384,70684
386,70203
388,70203
390,70203
392,70203
394,70203
396,70203
398,70203
400,70203
402,70203
404,70203
406,70203
408,70203
410,70203
412,70203
414,70203
416,70203
418,70203
420,70203
422,70203
424,70203
426,70203
428,70203
430,70203
432,70203
434,70203
436,70203
438,70203
440,70203
442,70203
444,70203
446,70203
448,70203
450,70203
452,70203
454,70203
456,70203
458,70203
460,70203
462,70203
464,70203
466,70203
468,70203
470,70203
472,70203
474,70203
476,70203
478,70203
480,70203
482,70203
484,70203
486,70203
488,70203
490,70203
492,70203
494,70203
496,70203
498,70203
500,70203
