tours,best_length
10,280783
20,280783
30,280783
40,280783
50,280783
60,280737
70,280737
80,280737
90,280737
100,280737
110,280737
120,280737
130,280737
140,280737
150,274576
160,274576
170,274576
180,274576
190,274576
200,274576
210,273589
220,273589
230,273589
240,273589
250,273589
260,273589
270,273589
280,273589
290,273589
300,273589
310,273589
320,273589
330,273589
340,273589
350,273589
360,273589
370,273589
380,273589
390,273589
400,273589
410,273589
420,273589
430,273589
440,273589
450,273347
460,273347
470,271532
480,267507
490,252167
500,252167
