tours,best_length
5,10329
10,10329
15,10329
20,10329
25,9819
30,9819
35,9819
40,9819
45,9819
50,9819
55,9819
60,9819
65,9819
70,9819
75,9819
80,9819
85,9819
90,9819
95,9819
100,9819
105,9819
110,9819
115,9819
120,9819
125,9819
130,9819
135,9819
140,8234
145,8234
150,8234
155,8234
160,8234
165,8234
170,8234
175,8234
180,8234
185,8234
190,8198
195,8198
200,8198
205,8198
210,8198
215,8198
220,8198
225,8198
230,8198
235,8198
240,8198
245,8198
250,8198
255,8198
260,8198
265,8090
270,7552
275,7552
280,7552
285,7552
290,7552
295,7552
300,7552
305,7552
310,7552
315,7552
320,7552
325,7552
330,7552
335,7552
340,7552
345,7552
350,7552
355,7552
360,7552
365,7552
370,7552
375,7552
380,7552
385,7552
390,7552
395,7552
400,7552
405,7552
410,7552
415,7552
420,7552
425,7552
430,7552
435,7474
440,7474
445,7474
450,7474
455,7474
460,7474
465,7474
470,7474
475,7474
480,7474
485,7474
490,7474
495,7474
500,7474
