tours,best_length
10,285425
20,282870
30,266988
40,266988
50,266988
60,266988
70,266988
80,266988
90,266988
100,266988
110,266988
120,266988
130,266988
140,266988
150,266988
160,266988
170,266988
180,263278
190,249561
200,225976
210,187110
220,142353
230,105606
240,82508
250,75119
260,69457
270,64713
280,63161
290,61354
300,61354
310,59752
320,59752
330,59752
340,59752
350,57079
360,57079
370,57079
380,57079
390,57079
400,57079
410,57079
420,57079
430,57079
440,57079
450,57079
460,57079
470,57079
480,57079
490,57079
500,57079
