tours,best_length
5,284708
10,280739
15,280739
20,280739
25,280739
30,280739
35,280739
40,280739
45,280739
50,280739
55,280739
60,280739
65,280739
70,280739
75,280739
80,280739
85,280739
90,280739
95,280739
100,280739
105,272693
110,272693
115,272693
120,272693
125,272693
130,272693
135,272693
140,272693
145,272693
150,272693
155,272693
160,272693
165,272693
170,272693
175,272693
180,272693
185,272693
190,272693
195,272693
200,272693
205,272693
210,272693
215,272693
220,272693
225,272693
230,272693
235,270847
240,270847
245,270847
250,270847
255,270847
260,269396
265,269396
270,264784
275,245018
280,241671
285,240360
290,237658
295,208779
300,203671
305,198429
310,178689
315,159124
320,146413
325,133044
330,120795
335,109899
340,96363
345,92010
350,83616
355,74728
360,69060
365,69060
370,69060
375,69060
380,67632
385,64730
390,64730
395,64730
400,64730
405,61601
410,61300
415,61300
420,57545
425,57545
430,57545
435,57545
440,57545
445,57545
450,57545
455,56517
460,56517
465,56517
470,56517
475,56517
480,56517
485,56517
490,56517
495,56517
500,56517
