tours,best_length
2,298680
4,278958
6,278958
8,278958
10,278958
12,278958
14,278958
16,278958
18,278958
20,278958
22,278958
24,278958
26,278958
28,278958
30,278958
32,278958
34,278958
36,278958
38,278958
40,278958
42,256840
44,253623
46,209172
48,189487
50,157524
52,131708
54,118553
56,112256
58,106993
60,106993
62,102203
64,102203
66,102203
68,102203
70,102203
72,102203
74,102203
76,91790
78,91790
80,90949
82,90949
84,90949
86,90949
88,90949
90,90949
92,90949
94,90949
96,89772
98,89772
100,87690
102,87690
104,87690
106,86870
108,86870
110,85102
112,85102
114,85102
116,85102
118,85102
120,78055
122,78055
124,78055
126,78055
128,78055
130,78055
132,75445
134,75445
136,75445
138,75445
140,75445
142,75445
144,75445
146,75445
148,75445
150,75445
152,75445
154,75445
156,75445
158,75445
160,75445
162,75445
164,75445
166,75445
168,75445
170,75445
172,75445
174,75445
176,75445
178,75445
180,75445
182,75445
184,75445
186,75445
188,75445
190,75445
192,75445
194,75445
196,75445
198,75445
200,75445
202,75445
204,75445
206,75445
208,75445
210,75445
212,75445
214,75445
216,75445
218,75445
220,75445
222,75445
224,75445
226,75445
228,75445
230,75445
232,75445
234,75445
236,75445
238,75445
240,75445
242,75445
244,75445
246,75445
248,75445
250,75445
252,75445
254,75445
256,75445
258,75445
260,75445
262,75445
264,72567
266,72567
268,72567
270,72567
272,72567
274,72567
276,72567
278,72567
280,72567
282,72567
284,72567
286,72567
288,72567
290,72567
292,72567
294,72567
296,72567
298,72567
300,72567
302,72567
304,72567
306,72567
308,72567
310,72567
312,72567
314,72567
316,72567
318,72567
320,72567
322,72567
324,72567
326,72567
328,72567
330,72567
332,72567
334,72567
336,72567
338,72567
340,72567
342,72567
344,72567
346,72567
348,72567
350,72567
352,72567
354,72567
356,72567
358,72567
360,72567
362,72567
364,72567
366,72567
368,72567
370,72567
372,72567
374,72567
376,72567
378,72567
380,72567
382,71219
384,71219
386,71219
388,71219
390,71219
392,71219
394,71219
396,71219
398,71219
400,71219
402,71219
404,71219
406,71219
408,71219
410,71219
412,71219
414,71219
416,71219
418,71219
420,71219
422,71219
424,71219
426,71219
428,71219
430,71219
432,71219
434,71219
436,71219
438,71219
440,71219
442,71219
444,71219
446,71219
448,71219
450,71219
452,71166
454,68048
456,68048
458,68048
460,68048
462,68048
464,68048
466,68048
468,68048
470,68048
472,68048
474,68048
476,68048
478,68048
480,68048
482,68048
484,68048
486,68048
488,68048
490,68048
492,68048
494,68048
496,68048
498,68048
500,68048
