tours,best_length
2,11328
4,11328
6,10508
8,10508
10,10508
12,10508
14,10508
16,10508
18,10508
20,10508
22,10508
24,10508
26,10508
28,10508
30,10508
32,10508
34,10508
36,10508
38,10074
40,7960
42,7960
44,7960
46,7686
48,7686
50,7686
52,7686
54,7686
56,7686
58,7686
60,7686
62,7686
64,7686
66,7686
68,7686
70,7686
72,7686
74,7686
76,7686
78,7686
80,7686
82,7686
84,7686
86,7686
88,7686
90,7686
92,7686
94,7686
96,7686
98,7686
100,7686
102,7686
104,7686
106,7686
108,7686
110,7686
112,7686
114,7686
116,7686
118,7686
120,7686
122,7686
124,7686
126,7686
128,7686
130,7686
132,7686
134,7686
136,7686
138,7686
140,7686
142,7686
144,7686
146,7686
148,7686
150,7679
152,7679
154,7679
156,7679
158,7679
160,7586
162,7586
164,7586
166,7586
168,7586
170,7586
172,7527
174,7527
176,7527
178,7527
180,7527
182,7527
184,7527
186,7527
188,7527
190,7527
192,7527
194,7527
196,7527
198,7527
200,7527
202,7527
204,7527
206,7527
208,7527
210,7527
212,7527
214,7527
216,7527
218,7527
220,7527
222,7527
224,7527
226,7527
228,7527
230,7527
232,7527
234,7527
236,7527
238,7527
240,7527
242,7527
244,7527
246,7527
248,7527
250,7527
252,7527
254,7527
256,7527
258,7527
260,7527
262,7527
264,7527
266,7527
268,7527
270,7527
272,7527
274,7527
276,7527
278,7527
280,7527
282,7527
284,7527
286,7527
288,7527
290,7527
292,7527
294,7527
296,7527
298,7527
300,7527
302,7527
304,7527
306,7527
308,7527
310,7527
312,7527
314,7527
316,7527
318,7527
320,7527
322,7527
324,7527
326,7527
328,7527
330,7527
332,7527
334,7527
336,7527
338,7527
340,7527
342,7527
344,7527
346,7527
348,7527
350,7527
352,7527
354,7527
356,7527
358,7527
360,7527
362,7527
364,7527
366,7527
368,7527
370,7527
372,7527
374,7527
376,7527
378,7527
380,7527
382,7527
384,7527
386,7527
388,7527
390,7527
392,7527
394,7527
396,7527
398,7527
400,7527
402,7527
404,7527
406,7527
408,7527
410,7527
412,7527
414,7527
416,7527
418,7527
420,7527
422,7527
424,7527
426,7527
428,7527
430,7527
432,7527
434,7527
436,7527
438,7527
440,7527
442,7527
444,7527
446,7527
448,7527
450,7527
452,7527
454,7527
456,7527
458,7527
460,7527
462,7527
464,7527
466,7527
468,7527
470,7527
472,7527
474,7527
476,7527
478,7527
480,7527
482,7527
484,7527
486,7527
488,7527
490,7527
492,7527
494,7527
496,7527
498,7527
500,7527
