tours,best_length
5,295212
10,287922
15,287922
20,287922
25,287922
30,286536
35,286536
40,286536
45,286536
50,286536
55,282054
60,282054
65,282054
70,281070
75,281070
80,281070
85,281070
90,281070
95,281070
100,281070
105,281070
110,281070
115,281070
120,281070
125,281070
130,281070
135,281070
140,274997
145,274997
150,274997
155,274997
160,274997
165,274997
170,274997
175,274997
180,274997
185,271828
190,271828
195,271828
200,271828
205,271828
210,271828
215,271828
220,271828
225,271828
230,271828
235,271828
240,271828
245,269821
250,269821
255,269821
260,261421
265,261421
270,261421
275,250060
280,244493
285,238710
290,228333
295,210840
300,202011
305,179419
310,179419
315,163382
320,147112
325,138102
330,118260
335,101468
340,101468
345,93764
350,86053
355,81168
360,77876
365,73388
370,71233
375,71233
380,68279
385,66843
390,66843
395,64322
400,61583
405,61583
410,61583
415,61583
420,59663
425,59663
430,56428
435,54873
440,54873
445,54873
450,54873
455,54873
460,54873
465,54873
470,54873
475,54873
480,54873
485,54873
490,54873
495,54873
500,54873
