tours,best_length
10,284273
20,284273
30,273217
40,273217
50,273217
60,273217
70,266609
80,266609
90,266609
100,266609
110,266609
120,266609
130,266609
140,266609
150,266609
160,266609
170,266609
180,266385
190,249553
200,224681
210,181492
220,148368
230,112041
240,78195
250,73712
260,66455
270,64403
280,60444
290,60444
300,60444
310,60444
320,58186
330,58186
340,58186
350,58186
360,58186
370,56498
380,56498
390,56498
400,56498
410,56498
420,56498
430,56498
440,56498
450,56498
460,56498
470,56498
480,56498
490,56498
500,53412
