tours,best_length
5,281562
10,274654
15,274654
20,266910
25,266910
30,266910
35,266910
40,266910
45,266910
50,266910
55,266910
60,266910
65,266910
70,266910
75,266910
80,266910
85,266910
90,266910
95,260998
100,248810
105,221294
110,203065
115,154058
120,131488
125,104166
130,85717
135,82182
140,75174
145,75174
150,71374
155,71374
160,71374
165,69760
170,69760
175,69760
180,69760
185,69760
190,62219
195,62219
200,62219
205,62219
210,62219
215,62219
220,62219
225,62219
230,62219
235,62219
240,62219
245,62219
250,62219
255,62219
260,62219
265,62219
270,62219
275,62219
280,62219
285,62219
290,62219
295,62219
300,62219
305,62219
310,62219
315,62219
320,62219
325,62219
330,62219
335,62219
340,62219
345,62219
350,62219
355,62219
360,62219
365,62219
370,62219
375,62219
380,62219
385,61506
390,61506
395,61506
400,61506
405,61506
410,61506
415,61506
420,61506
425,61506
430,61506
435,61506
440,61506
445,61506
450,61506
455,61506
460,61506
465,61506
470,61096
475,61096
480,61096
485,61096
490,61096
495,61096
500,61096
