tours,best_length
2,308438
4,290054
6,284307
8,284307
10,284307
12,284307
14,284307
16,277145
18,277145
20,277145
22,277145
24,277145
26,277145
28,277145
30,277145
32,277145
34,277145
36,277145
38,277145
40,277145
42,275509
44,275509
46,275509
48,275509
50,275509
52,275509
54,275509
56,275509
58,275509
60,275509
62,275509
64,275509
66,275509
68,275509
70,275509
72,275509
74,275509
76,275509
78,275509
80,275509
82,275509
84,275509
86,275509
88,275509
90,275509
92,275509
94,275509
96,275509
98,275509
100,275509
102,275509
104,275509
106,275509
108,275509
110,274760
112,257668
114,257668
116,257668
118,255907
120,246722
122,246063
124,246063
126,229416
128,216809
130,199366
132,194986
134,172445
136,162030
138,153441
140,139162
142,129348
144,127708
146,114402
148,105755
150,96545
152,96545
154,92822
156,89970
158,84515
160,78047
162,78047
164,78047
166,78047
168,74517
170,74517
172,74517
174,74517
176,72042
178,68947
180,68947
182,68947
184,68947
186,68947
188,68947
190,68947
192,68947
194,65216
196,65216
198,65216
200,65216
202,65216
204,65216
206,65216
208,65216
210,65216
212,65216
214,65216
216,65216
218,65216
220,65216
222,65216
224,65216
226,65216
228,65216
230,65216
232,65216
234,65216
236,65216
238,65216
240,65216
242,65216
244,65216
246,65216
248,65216
250,65216
252,65216
254,65216
256,65216
258,65216
260,65216
262,65216
264,65216
266,65216
268,65216
270,65216
272,65216
274,65216
276,64997
278,64997
280,64997
282,64997
284,64997
286,64997
288,64997
290,64997
292,63696
294,63696
296,63696
298,63696
300,63696
302,63696
304,63696
306,63696
308,63696
310,63696
312,63696
314,63696
316,63696
318,63696
320,63696
322,63696
324,63696
326,63696
328,63696
330,63696
332,63696
334,63696
336,63696
338,63696
340,63696
342,63696
344,63696
346,63696
348,63696
350,63696
352,63696
354,63696
356,63696
358,63696
360,63696
362,63696
364,63696
366,63696
368,63696
370,63696
372,63696
374,63696
376,63696
378,63696
380,63696
382,63696
384,63696
386,63696
388,63696
390,63696
392,63696
394,63696
396,63696
398,63696
400,63696
402,63696
404,63696
406,63696
408,63696
410,63696
412,63696
414,63696
416,63696
418,63696
420,63696
422,63696
424,63696
426,63696
428,63696
430,63696
432,63696
434,63696
436,63696
438,63696
440,63696
442,63696
444,63696
446,63696
448,63696
450,63696
452,63696
454,63696
456,63696
458,63696
460,63696
462,63696
464,63696
466,63696
468,63696
470,63696
472,63696
474,63696
476,63696
478,63696
480,63696
482,63696
484,63696
486,63696
488,63696
490,63696
492,63696
494,61530
496,61530
498,61530
500,61530
