tours,best_length
10,283214
20,280579
30,276135
40,276135
50,276135
60,275254
70,275254
80,275254
90,275254
100,274300
110,274300
120,274300
130,274300
140,274300
150,274300
160,274300
170,270543
180,263978
190,249944
200,214827
210,177802
220,148948
230,111448
240,91940
250,73356
260,66275
270,64773
280,60159
290,60159
300,58056
310,57629
320,57629
330,57629
340,57629
350,57629
360,57629
370,57629
380,57629
390,57629
400,57629
410,57629
420,57629
430,57629
440,57629
450,57285
460,57285
470,57285
480,57022
490,57022
500,57022
