tours,best_length
5,11056
10,11056
15,11056
20,11056
25,11056
30,11056
35,10016
40,10016
45,10016
50,10016
55,10016
60,10016
65,10016
70,10016
75,10016
80,9285
85,8360
90,8360
95,8360
100,8360
105,8093
110,8093
115,8093
120,8093
125,7438
130,7438
135,7438
140,7438
145,7438
150,7438
155,7438
160,7438
165,7438
170,7438
175,7438
180,7438
185,7438
190,7438
195,7438
200,7438
205,7438
210,7438
215,7438
220,7438
225,7438
230,7438
235,7438
240,7438
245,7438
250,7438
255,7438
260,7438
265,7438
270,7438
275,7438
280,7438
285,7438
290,7395
295,7395
300,7395
305,7395
310,7395
315,7395
320,7395
325,7395
330,7395
335,7395
340,7395
345,7395
350,7395
355,7395
360,7395
365,7395
370,7395
375,7395
380,7395
385,7395
390,7395
395,7395
400,7395
405,7395
410,7395
415,7395
420,7395
425,7395
430,7395
435,7395
440,7395
445,7395
450,7395
455,7395
460,7395
465,7395
470,7395
475,7395
480,7395
485,7395
490,7395
495,7395
500,7395
