tours,best_length
10,272204
20,272204
30,272204
40,272204
50,272204
60,272204
70,272204
80,272204
90,272204
100,272204
110,272204
120,272204
130,272204
140,272204
150,272204
160,272204
170,272204
180,272204
190,272204
200,272204
210,272204
220,272204
230,272204
240,272204
250,272204
260,272204
270,272204
280,272204
290,272204
300,272204
310,272204
320,272204
330,272204
340,272204
350,260199
360,260199
370,260199
380,260199
390,260199
400,260199
410,260199
420,260199
430,260199
440,260199
450,260199
460,260199
470,260199
480,260199
490,256089
500,256089
