tours,best_length
10,290319
20,286814
30,286814
40,286814
50,276925
60,276925
70,276925
80,276925
90,276925
100,276925
110,276925
120,276925
130,276925
140,276925
150,276925
160,276925
170,276925
180,276925
190,276925
200,276925
210,267559
220,267559
230,267559
240,267559
250,267559
260,267559
270,267559
280,267559
290,267559
300,267559
310,267559
320,267559
330,267559
340,267559
350,267559
360,267559
370,267559
380,267559
390,267559
400,267559
410,267559
420,267559
430,267559
440,267559
450,266090
460,266090
470,266090
480,255057
490,255057
500,255057
