tours,best_length
5,11409
10,11183
15,10344
20,10344
25,10344
30,10344
35,10344
40,10344
45,10344
50,10344
55,10344
60,10344
65,10344
70,9971
75,9971
80,8917
85,8445
90,8445
95,8445
100,8445
105,8113
110,8109
115,8109
120,8109
125,8109
130,8109
135,8109
140,8109
145,8109
150,7264
155,7264
160,7264
165,7264
170,7264
175,7264
180,7264
185,7264
190,7264
195,7264
200,7264
205,7264
210,7264
215,7264
220,7264
225,7264
230,7264
235,7264
240,7264
245,7264
250,7264
255,7264
260,7264
265,7264
270,7264
275,7264
280,7264
285,7264
290,7264
295,7264
300,7264
305,7264
310,7264
315,7264
320,7264
325,7264
330,7264
335,7264
340,7264
345,7264
350,7264
355,7264
360,7264
365,7264
370,7264
375,7264
380,7264
385,7264
390,7264
395,7264
400,7264
405,7264
410,7264
415,7264
420,7264
425,7264
430,7264
435,7264
440,7264
445,7264
450,7264
455,7264
460,7264
465,7264
470,7264
475,7264
480,7264
485,7264
490,7264
495,7264
500,7264
