tours,best_length
5,307763
10,280886
15,280886
20,280886
25,280886
30,280886
35,280886
40,280886
45,280787
50,280787
55,280787
60,280787
65,280787
70,280787
75,280787
80,280787
85,280787
90,280787
95,280787
100,280787
105,280787
110,280787
115,280787
120,276778
125,276778
130,276778
135,276778
140,276778
145,276778
150,276778
155,276778
160,276778
165,276778
170,276778
175,276778
180,276778
185,276778
190,276778
195,273133
200,273133
205,273133
210,273133
215,273133
220,273133
225,273133
230,268444
235,268444
240,268444
245,268444
250,266533
255,264272
260,263915
265,253881
270,253881
275,253881
280,236078
285,232710
290,216078
295,216078
300,206359
305,191968
310,166309
315,166309
320,145485
325,122100
330,113830
335,113830
340,104246
345,94979
350,91434
355,82641
360,69492
365,69492
370,67632
375,67366
380,66504
385,64725
390,64379
395,64379
400,60883
405,60883
410,60052
415,59987
420,59987
425,59987
430,59987
435,59987
440,59987
445,57319
450,57319
455,55858
460,55858
465,55858
470,55858
475,55858
480,55858
485,55858
490,55858
495,55858
500,55858
