tours,best_length
5,12031
10,11329
15,11329
20,10160
25,10160
30,10160
35,10160
40,10160
45,10160
50,10160
55,10160
60,10160
65,10054
70,10054
75,10054
80,10054
85,10054
90,10054
95,9437
100,9437
105,9437
110,9437
115,9437
120,9437
125,9437
130,9437
135,9437
140,9437
145,9437
150,9437
155,9437
160,9437
165,9437
170,9437
175,9437
180,9437
185,9437
190,9437
195,9437
200,9268
205,9268
210,9268
215,9268
220,9268
225,9268
230,8868
235,8868
240,8868
245,8772
250,8732
255,8716
260,7750
265,7750
270,7750
275,7750
280,7750
285,7750
290,7750
295,7750
300,7750
305,7750
310,7750
315,7750
320,7750
325,7750
330,7750
335,7750
340,7750
345,7750
350,7750
355,7750
360,7750
365,7750
370,7750
375,7750
380,7750
385,7750
390,7750
395,7750
400,7750
405,7750
410,7750
415,7750
420,7750
425,7750
430,7750
435,7750
440,7750
445,7750
450,7600
455,7600
460,7600
465,7600
470,7600
475,7600
480,7600
485,7600
490,7600
495,7600
500,7600
