tours,best_length
2,11459
4,10679
6,10679
8,10679
10,10679
12,10679
14,9712
16,9712
18,9712
20,9712
22,9712
24,9712
26,9712
28,9712
30,9712
32,9712
34,9712
36,9019
38,9019
40,9019
42,8630
44,8506
46,8506
48,8506
50,8506
52,8506
54,8506
56,8506
58,8506
60,8506
62,8506
64,8506
66,8506
68,8490
70,8061
72,8061
74,8061
76,8061
78,8061
80,8061
82,8061
84,8061
86,8061
88,8061
90,8061
92,8061
94,8061
96,8061
98,8061
100,8061
102,8061
104,8061
106,8061
108,8061
110,8061
112,8061
114,8061
116,8061
118,8061
120,8061
122,8061
124,8061
126,8061
128,8061
130,8061
132,8061
134,8061
136,8061
138,8061
140,8061
142,8061
144,8061
146,8061
148,8061
150,8061
152,8061
154,8061
156,8061
158,8061
160,8061
162,8061
164,8061
166,8061
168,8061
170,8061
172,8061
174,8061
176,8061
178,8061
180,8061
182,8061
184,8061
186,8061
188,8061
190,8061
192,8061
194,8061
196,8061
198,8061
200,8061
202,8061
204,8061
206,8061
208,8061
210,8061
212,8061
214,8061
216,8061
218,8061
220,8061
222,8061
224,8061
226,8061
228,8061
230,8061
232,8061
234,8061
236,8061
238,8061
240,8061
242,7919
244,7919
246,7919
248,7919
250,7919
252,7919
254,7919
256,7919
258,7919
260,7859
262,7859
264,7859
266,7859
268,7859
270,7859
272,7859
274,7859
276,7859
278,7859
280,7859
282,7859
284,7859
286,7859
288,7859
290,7859
292,7859
294,7859
296,7859
298,7859
300,7859
302,7859
304,7859
306,7859
308,7859
310,7859
312,7859
314,7859
316,7859
318,7859
320,7859
322,7859
324,7859
326,7859
328,7859
330,7859
332,7859
334,7859
336,7859
338,7859
340,7859
342,7859
344,7859
346,7859
348,7859
350,7859
352,7859
354,7859
356,7859
358,7859
360,7859
362,7859
364,7859
366,7859
368,7859
370,7859
372,7859
374,7859
376,7859
378,7859
380,7859
382,7859
384,7859
386,7859
388,7859
390,7859
392,7859
394,7859
396,7859
398,7859
400,7859
402,7859
404,7859
406,7859
408,7859
410,7859
412,7859
414,7859
416,7859
418,7859
420,7859
422,7859
424,7859
426,7859
428,7859
430,7859
432,7859
434,7859
436,7859
438,7859
440,7859
442,7859
444,7859
446,7859
448,7859
450,7859
452,7859
454,7859
456,7859
458,7859
460,7859
462,7859
464,7859
466,7859
468,7859
470,7859
472,7859
474,7859
476,7859
478,7859
480,7859
482,7859
484,7859
486,7859
488,7859
490,7859
492,7859
494,7859
496,7859
498,7859
500,7859
