tours,best_length
5,12408
10,11862
15,11862
20,11862
25,11756
30,11756
35,10374
40,9343
45,9343
50,9343
55,9343
60,9343
65,9343
70,9282
75,8557
80,8557
85,8557
90,8557
95,8557
100,8557
105,8557
110,8557
115,8557
120,8486
125,8486
130,8212
135,8212
140,8212
145,8212
150,7747
155,7747
160,7747
165,7747
170,7537
175,7537
180,7537
185,7537
190,7537
195,7537
200,7537
205,7537
210,7537
215,7537
220,7537
225,7537
230,7537
235,7537
240,7537
245,7537
250,7537
255,7537
260,7537
265,7537
270,7537
275,7537
280,7537
285,7537
290,7537
295,7537
300,7537
305,7537
310,7537
315,7537
320,7537
325,7537
330,7537
335,7537
340,7537
345,7537
350,7537
355,7537
360,7537
365,7537
370,7537
375,7537
380,7537
385,7537
390,7537
395,7537
400,7537
405,7537
410,7537
415,7537
420,7537
425,7537
430,7537
435,7537
440,7537
445,7537
450,7537
455,7537
460,7444
465,7444
470,7444
475,7444
480,7444
485,7444
490,7444
495,7444
500,7444
