tours,best_length
5,11370
10,11370
15,11370
20,9945
25,9945
30,9945
35,9945
40,8996
45,8996
50,8996
55,8996
60,8996
65,8996
70,8996
75,8996
80,8996
85,8996
90,8619
95,8595
100,8595
105,8595
110,7934
115,7934
120,7934
125,7916
130,7916
135,7916
140,7916
145,7916
150,7916
155,7916
160,7916
165,7728
170,7728
175,7728
180,7728
185,7728
190,7728
195,7728
200,7728
205,7728
210,7728
215,7728
220,7728
225,7728
230,7728
235,7728
240,7728
245,7728
250,7728
255,7728
260,7728
265,7728
270,7728
275,7728
280,7728
285,7728
290,7728
295,7728
300,7728
305,7728
310,7728
315,7728
320,7728
325,7728
330,7728
335,7728
340,7728
345,7728
350,7728
355,7728
360,7728
365,7728
370,7728
375,7728
380,7728
385,7728
390,7728
395,7728
400,7728
405,7594
410,7594
415,7594
420,7594
425,7594
430,7594
435,7594
440,7594
445,7594
450,7587
455,7563
460,7563
465,7563
470,7563
475,7470
480,7470
485,7470
490,7470
495,7470
500,7470
