tours,best_length
5,10351
10,10351
15,10351
20,10351
25,10185
30,10185
35,9646
40,9646
45,9646
50,9646
55,9646
60,9646
65,9646
70,9646
75,9646
80,9646
85,9646
90,9646
95,9646
100,9646
105,9646
110,9646
115,9646
120,9646
125,9646
130,9646
135,9646
140,9646
145,9646
150,9646
155,9646
160,9646
165,9646
170,9646
175,9646
180,9646
185,9646
190,9646
195,9646
200,8634
205,8634
210,8634
215,8634
220,8634
225,8634
230,8634
235,8634
240,8634
245,8634
250,8634
255,8251
260,8251
265,8251
270,8117
275,8117
280,8117
285,8117
290,8117
295,8117
300,7867
305,7867
310,7867
315,7867
320,7867
325,7867
330,7867
335,7867
340,7867
345,7592
350,7592
355,7592
360,7592
365,7592
370,7592
375,7592
380,7592
385,7592
390,7592
395,7592
400,7592
405,7592
410,7592
415,7592
420,7592
425,7592
430,7592
435,7592
440,7501
445,7501
450,7501
455,7501
460,7501
465,7501
470,7501
475,7501
480,7501
485,7501
490,7501
495,7501
500,7501
