tours,best_length
2,290708
4,274734
6,274734
8,274734
10,274734
12,274734
14,274734
16,274734
18,274734
20,274734
22,274734
24,274734
26,274734
28,274734
30,274734
32,274734
34,274734
36,274734
38,274734
40,274734
42,264024
44,241447
46,219242
48,190662
50,151818
52,132656
54,117794
56,108944
58,103495
60,101224
62,96183
64,96183
66,96183
68,96183
70,96005
72,96005
74,96005
76,96005
78,92579
80,92579
82,92579
84,92579
86,92579
88,92579
90,88819
92,88819
94,88819
96,88819
98,88819
100,88819
102,88819
104,88819
106,88819
108,86113
110,86113
112,86113
114,86113
116,86113
118,86113
120,86113
122,86113
124,86113
126,86113
128,86113
130,85320
132,85320
134,85320
136,85320
138,85320
140,85320
142,85320
144,85320
146,85320
148,85320
150,85320
152,85320
154,85320
156,83640
158,80658
160,80658
162,80658
164,80658
166,80658
168,80658
170,80658
172,80658
174,80658
176,80658
178,78830
180,78830
182,78830
184,78830
186,76870
188,76870
190,76870
192,76870
194,76870
196,76870
198,76870
200,76870
202,76870
204,76870
206,72905
208,72905
210,72879
212,72879
214,72879
216,72879
218,72879
220,72879
222,72879
224,72879
226,72879
228,72879
230,72879
232,72879
234,72879
236,72879
238,72879
240,72879
242,72879
244,72879
246,72879
248,72879
250,72879
252,72879
254,72879
256,72879
258,72879
260,72879
262,72879
264,72879
266,72879
268,72879
270,72879
272,72879
274,72879
276,72879
278,72473
280,72473
282,72473
284,72473
286,72473
288,72473
290,72473
292,72473
294,72473
296,72473
298,72473
300,72473
302,72473
304,72473
306,72473
308,72473
310,72473
312,72473
314,72473
316,72473
318,72473
320,72473
322,72473
324,72473
326,72473
328,72473
330,72473
332,72473
334,72473
336,72473
338,72473
340,72473
342,72473
344,72473
346,72473
348,72473
350,72473
352,72473
354,72473
356,72473
358,72473
360,72473
362,72473
364,72473
366,72473
368,72473
370,72473
372,72473
374,72473
376,72473
378,72473
380,72473
382,72473
384,72473
386,72473
388,72473
390,72473
392,72473
394,72473
396,72473
398,72473
400,72473
402,72473
404,72473
406,72473
408,72473
410,72473
412,72473
414,72473
416,72473
418,72473
420,72473
422,72473
424,72473
426,72473
428,72473
430,72473
432,72473
434,72473
436,72473
438,72473
440,72473
442,72473
444,72473
446,72473
448,72473
450,72473
452,72473
454,72473
456,72473
458,72473
460,72473
462,72473
464,72473
466,72473
468,72473
470,72473
472,72473
474,72473
476,72473
478,72473
480,72473
482,72473
484,72126
486,72126
488,72126
490,72126
492,72126
494,72126
496,72126
498,72126
500,72126
