tours,best_length
5,288587
10,288587
15,282323
20,281285
25,281285
30,281285
35,281285
40,281285
45,281285
50,281285
55,281285
60,281285
65,274365
70,274365
75,274365
80,274365
85,274365
90,274365
95,267723
100,246943
105,229050
110,195296
115,158657
120,124249
125,102696
130,95476
135,84259
140,79770
145,73277
150,73277
155,66846
160,66846
165,66846
170,66846
175,66846
180,66846
185,66846
190,66846
195,66846
200,66846
205,66846
210,66846
215,66846
220,66846
225,66846
230,66846
235,64767
240,64767
245,64767
250,64767
255,63927
260,63927
265,63927
270,63927
275,63927
280,63927
285,63927
290,63927
295,63927
300,63927
305,63927
310,63927
315,63927
320,63927
325,63927
330,63927
335,63927
340,63927
345,63927
350,63927
355,63927
360,63927
365,63927
370,63927
375,63927
380,63927
385,63927
390,63927
395,63927
400,63927
405,63927
410,63927
415,63927
420,63927
425,63927
430,63927
435,63927
440,63927
445,63927
450,63927
455,63927
460,63927
465,63927
470,61260
475,61260
480,61260
485,61260
490,61260
495,61260
500,61260
