tours,best_length
10,280456
20,280456
30,280456
40,280456
50,280456
60,278779
70,278779
80,278779
90,278779
100,278779
110,278779
120,278779
130,278779
140,278779
150,278779
160,278779
170,278779
180,274037
190,273350
200,273350
210,273350
220,270854
230,270854
240,270854
250,270854
260,270854
270,270854
280,270854
290,270854
300,270854
310,270854
320,270854
330,270854
340,270854
350,270854
360,270854
370,270854
380,270854
390,270854
400,270854
410,270854
420,270854
430,270188
440,270188
450,270188
460,264382
470,264382
480,264382
490,261120
500,261120
