tours,best_length
10,291287
20,284770
30,284770
40,274511
50,274511
60,274511
70,274511
80,274511
90,274511
100,274511
110,274511
120,271468
130,262021
140,262021
150,262021
160,262021
170,262021
180,262021
190,262021
200,262021
210,262021
220,262021
230,262021
240,262021
250,262021
260,262021
270,262021
280,262021
290,262021
300,262021
310,262021
320,262021
330,262021
340,262021
350,262021
360,262021
370,262021
380,262021
390,262021
400,262021
410,262021
420,262021
430,262021
440,262021
450,262021
460,262021
470,262021
480,262021
490,262021
500,262021
