tours,best_length
2,11872
4,11745
6,11745
8,11745
10,11745
12,11745
14,11745
16,11745
18,11745
20,11543
22,10542
24,10542
26,10542
28,10500
30,10500
32,10500
34,10500
36,10468
38,10402
40,10329
42,10329
44,10090
46,10090
48,10090
50,10090
52,10090
54,8791
56,8791
58,8791
60,8791
62,8461
64,8461
66,8461
68,8461
70,8461
72,8461
74,8461
76,8461
78,8461
80,8461
82,8461
84,8461
86,8461
88,8461
90,8461
92,8461
94,8461
96,8461
98,8461
100,8461
102,8461
104,8461
106,8461
108,8461
110,8461
112,8461
114,8461
116,8461
118,8461
120,8461
122,8461
124,8461
126,8461
128,8461
130,8461
132,8461
134,8461
136,8461
138,8461
140,8461
142,8461
144,8461
146,8461
148,8461
150,8461
152,8461
154,8461
156,8461
158,8461
160,8461
162,8461
164,8461
166,8461
168,8461
170,8461
172,8461
174,8461
176,8461
178,8461
180,8461
182,8461
184,8461
186,8461
188,8461
190,8461
192,8461
194,8461
196,8461
198,8461
200,8461
202,8461
204,8461
206,8461
208,8461
210,8461
212,8461
214,8461
216,8461
218,8461
220,8461
222,8461
224,8461
226,8461
228,8461
230,8461
232,8461
234,8461
236,8461
238,8461
240,8461
242,8461
244,8461
246,8461
248,8461
250,8461
252,8461
254,8461
256,8291
258,8291
260,8291
262,8291
264,8291
266,8291
268,8291
270,8291
272,8291
274,8291
276,8291
278,8291
280,8291
282,7989
284,7989
286,7989
288,7989
290,7989
292,7989
294,7989
296,7989
298,7989
300,7989
302,7989
304,7989
306,7989
308,7989
310,7989
312,7989
314,7989
316,7989
318,7989
320,7989
322,7737
324,7737
326,7737
328,7737
330,7737
332,7737
334,7737
336,7737
338,7737
340,7737
342,7737
344,7737
346,7737
348,7737
350,7737
352,7737
354,7737
356,7737
358,7737
360,7737
362,7737
364,7737
366,7737
368,7737
370,7737
372,7737
374,7737
376,7737
378,7737
380,7737
382,7737
384,7737
386,7737
388,7737
390,7737
392,7737
394,7737
396,7737
398,7737
400,7737
402,7737
404,7737
406,7737
408,7737
410,7737
412,7737
414,7737
416,7737
418,7737
420,7737
422,7737
424,7737
426,7737
428,7737
430,7737
432,7737
434,7737
436,7737
438,7737
440,7737
442,7737
444,7737
446,7737
448,7737
450,7737
452,7737
454,7737
456,7737
458,7737
460,7737
462,7737
464,7737
466,7737
468,7737
470,7737
472,7737
474,7737
476,7737
478,7737
480,7737
482,7737
484,7737
486,7737
488,7737
490,7737
492,7737
494,7737
496,7737
498,7737
500,7737
