tours,best_length
2,301952
4,299075
6,296636
8,280762
10,280762
12,280762
14,280762
16,280762
18,280762
20,280762
22,280762
24,280762
26,280762
28,280762
30,280762
32,278625
34,278625
36,278625
38,278625
40,278625
42,278625
44,278625
46,278625
48,278625
50,278625
52,278625
54,278625
56,278625
58,278625
60,278625
62,278625
64,278625
66,278625
68,278625
70,278625
72,278625
74,278625
76,278625
78,278625
80,278625
82,278625
84,278625
86,278625
88,278625
90,278625
92,278625
94,278625
96,278625
98,278625
100,278625
102,278625
104,278625
106,278625
108,278625
110,278625
112,275872
114,275872
116,273558
118,268089
120,266273
122,254568
124,245855
126,234671
128,223215
130,205107
132,193168
134,188736
136,160951
138,142673
140,137974
142,131472
144,112732
146,107578
148,93771
150,93653
152,93653
154,88993
156,88169
158,84882
160,72339
162,72339
164,72339
166,72339
168,72339
170,72339
172,72339
174,72339
176,72339
178,65183
180,65183
182,65183
184,65183
186,65183
188,65183
190,65183
192,65183
194,65183
196,65183
198,65183
200,65183
202,65183
204,65183
206,65183
208,65183
210,65183
212,65183
214,65183
216,65183
218,65183
220,65183
222,65183
224,65183
226,65183
228,65183
230,65183
232,65183
234,65183
236,65183
238,65183
240,65183
242,63792
244,63792
246,63792
248,63792
250,63792
252,63792
254,63677
256,63677
258,63677
260,63677
262,63677
264,63677
266,63677
268,63677
270,63677
272,62494
274,62494
276,62494
278,62494
280,62494
282,62494
284,62494
286,62494
288,62494
290,62494
292,62494
294,62494
296,62494
298,62494
300,62494
302,62494
304,62494
306,62494
308,62494
310,62494
312,62494
314,62494
316,62494
318,62494
320,62494
322,62494
324,62494
326,62494
328,62494
330,62494
332,62494
334,62494
336,62494
338,62494
340,62494
342,62494
344,62494
346,62494
348,62494
350,62494
352,62494
354,62494
356,62494
358,62494
360,62494
362,62494
364,62494
366,62494
368,62494
370,62494
372,62494
374,62494
376,62494
378,62494
380,62494
382,62494
384,62494
386,62494
388,62494
390,62494
392,62494
394,62494
396,62494
398,62494
400,62494
402,62494
404,62494
406,62494
408,62494
410,62494
412,62494
414,62494
416,62494
418,62494
420,62494
422,62494
424,62494
426,62494
428,62494
430,62494
432,62494
434,62494
436,62494
438,62494
440,62494
442,62494
444,62494
446,62494
448,62494
450,62494
452,62494
454,62494
456,62494
458,62494
460,62494
462,62494
464,62494
466,62494
468,62494
470,62494
472,62494
474,62494
476,62494
478,62494
480,62494
482,62494
484,62494
486,62494
488,62494
490,62494
492,62494
494,62494
496,62494
498,62494
500,62494
