tours,best_length
5,10331
10,10331
15,10331
20,10331
25,10331
30,10331
35,10331
40,10331
45,9733
50,9733
55,9733
60,9733
65,9733
70,9733
75,9733
80,9733
85,9733
90,9733
95,9733
100,9733
105,9733
110,9733
115,9733
120,9733
125,9733
130,9733
135,9733
140,9733
145,9733
150,9733
155,9733
160,9733
165,9572
170,9572
175,9572
180,9572
185,9572
190,9572
195,9572
200,9449
205,8638
210,8638
215,8638
220,8638
225,8638
230,8638
235,8638
240,8638
245,7504
250,7504
255,7504
260,7504
265,7504
270,7504
275,7504
280,7504
285,7504
290,7504
295,7244
300,7244
305,7244
310,7244
315,7244
320,7244
325,7244
330,7244
335,7244
340,7244
345,7244
350,7244
355,7244
360,7244
365,7244
370,7244
375,7244
380,7244
385,7244
390,7244
395,7244
400,7244
405,7244
410,7244
415,7244
420,7244
425,7244
430,7244
435,7244
440,7244
445,7244
450,7244
455,7244
460,7244
465,7244
470,7244
475,7244
480,7244
485,7244
490,7244
495,7244
500,7244
