tours,best_length
5,290999
10,282287
15,282287
20,282287
25,282287
30,278065
35,278065
40,278065
45,278065
50,278065
55,278065
60,278065
65,278065
70,268644
75,268644
80,268644
85,268644
90,268644
95,268644
100,268644
105,268644
110,268644
115,268644
120,268644
125,268644
130,268644
135,268644
140,268644
145,268644
150,268644
155,268644
160,268644
165,268551
170,268551
175,268551
180,268551
185,268551
190,268551
195,268551
200,268551
205,268551
210,268288
215,268288
220,268288
225,268288
230,268288
235,268288
240,268288
245,268288
250,268288
255,268288
260,268288
265,259254
270,258218
275,248837
280,247730
285,243070
290,228860
295,207343
300,202966
305,183472
310,182137
315,166637
320,143799
325,130524
330,119661
335,114777
340,97609
345,88626
350,83982
355,79368
360,76055
365,76055
370,70372
375,70372
380,69621
385,69460
390,65600
395,65600
400,63253
405,62896
410,62896
415,62896
420,60681
425,60316
430,60316
435,60316
440,60316
445,60034
450,59256
455,59256
460,55753
465,55753
470,55753
475,55753
480,55753
485,55753
490,55753
495,55753
500,55753
